,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website,date,userParams,searchparams
175,175,1772.3107,230 N McLean Blvd,,[148],"[[Retail, Florists]]",us,larkinfloral@gmail.com,30e2c32b-a1d6-4d18-9c5f-b1e4f557fa70,(847) 697-6503,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'9:00', u'15:30']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 9:00 AM-3:30 PM,42.040697,Elgin,-88.311961,Larkin Floral & Gifts,,,60123,IL,(847) 697-9999,http://www.larkinfloral.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
176,176,6607.0293,7 Maiden Ln,,[157],"[[Retail, Furniture and Decor]]",us,alexander.haeger@haegerpotteries.com,1102b7cb-a5aa-41e3-bd02-046b4f3bf7bc,(847) 426-0017,"{u'friday': [[u'10:00', u'18:00']], u'monday': [[u'10:00', u'18:00']], u'thursday': [[u'10:00', u'18:00']], u'saturday': [[u'11:00', u'17:00']]}",Mon 10:00 AM-6:00 PM; Thu-Fri 10:00 AM-6:00 PM; Sat 11:00 AM-5:00 PM,42.096368,East Dundee,-88.273713,Haeger Industries,,,60118,IL,(847) 426-3441,http://haegerpotteries.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
177,177,2709.0808,822 Summit St,,[171],"[[Retail, Supermarkets and Groceries]]",us,questions@elginfreshmarket.com,20ace994-8325-4d01-acd1-1d8e3c8a7595,,"{u'monday': [[u'7:00', u'21:00']], u'tuesday': [[u'7:00', u'21:00']], u'friday': [[u'7:00', u'21:00']], u'wednesday': [[u'7:00', u'21:00']], u'thursday': [[u'7:00', u'21:00']], u'sunday': [[u'7:00', u'21:00']], u'saturday': [[u'7:00', u'21:00']]}",Open Daily 7:00 AM-9:00 PM,42.047049,Elgin,-88.260119,Elgin Fresh Market,,,60120,IL,(847) 488-0100,http://www.elginfreshmarket.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
178,178,3166.3862,1020 Summit St,Ste A,[166],"[[Retail, Pawn Shops]]",us,james@cashconvertersunited.com,8b8348df-97c6-4057-950d-8e6fed16c137,(228) 385-1003,"{u'monday': [[u'11:00', u'19:00']], u'tuesday': [[u'11:00', u'19:00']], u'friday': [[u'11:00', u'19:00']], u'wednesday': [[u'11:00', u'19:00']], u'thursday': [[u'11:00', u'19:00']], u'sunday': [[u'11:00', u'16:00']], u'saturday': [[u'11:00', u'19:00']]}",Mon-Sat 11:00 AM-7:00 PM; Sun 11:00 AM-4:00 PM,42.04801,Elgin,-88.254691,Cash Converters,,,60120,IL,(847) 214-8484,http://cashconverters.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
179,179,6737.1963,1568 Spring Hill Mall,,[143],"[[Retail, Fashion, Clothing and Accessories]]",us,customerservice@claires.com,8ec63f8e-e5a8-4158-9765-6e444c4d6e15,(781) 275-6073,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 11:00 AM-6:00 PM,42.098892,West Dundee,-88.289503,Claires,,,60118,IL,(847) 428-5299,http://www.claires.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
180,180,3371.08,1195 N McLean Blvd,,[171],"[[Retail, Supermarkets and Groceries]]",us,,04a66c4b-2b6d-4a8e-a59c-3992a73acb40,,"{u'monday': [[u'4:30', u'22:30']], u'tuesday': [[u'4:30', u'22:30']], u'friday': [[u'4:30', u'22:30']], u'wednesday': [[u'4:30', u'22:30']], u'thursday': [[u'4:30', u'22:30']], u'sunday': [[u'4:30', u'22:30']], u'saturday': [[u'4:30', u'22:30']]}",Open Daily 4:30 AM-10:30 PM,42.062437,Elgin,-88.315464,Pops Pantry,,,60123,IL,(847) 697-0763,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
181,181,3508.5916,1041 Davis Rd,,[123],[[Retail]],us,b_johnson@theleatherfactory.com,515c3f9d-4b66-4b99-aa66-c4efc017572d,(215) 735-4777,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'9:00', u'16:00']]}",Mon-Fri 8:00 AM-5:00 PM; Sat 9:00 AM-4:00 PM,42.068041,Elgin,-88.304975,Tandy Leather Factory,,,60123,IL,(847) 289-5227,http://www.tandyleatherfactory.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
182,182,3635.292,600 Tollgate Rd,Ste A,[133],"[[Retail, Computers and Electronics]]",us,customerservice@k40.com,b2961c71-1f6b-4ab4-873b-462547a3acba,(847) 888-7094,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,42.070992,Elgin,-88.29188,K40 Electronics,,,60123,IL,(847) 888-7200,http://www.k40.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
183,183,8665.378,1950 Silver Glen Rd,,[167],"[[Retail, Pets]]",us,bobmikos22@sbcglobal.net,46a72208-1848-4d75-b9ef-208c2135e7f9,,"{u'monday': [[u'11:00', u'20:00']], u'tuesday': [[u'11:00', u'20:00']], u'friday': [[u'11:00', u'20:00']], u'wednesday': [[u'11:00', u'20:00']], u'thursday': [[u'11:00', u'20:00']], u'sunday': [[u'11:00', u'16:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Fri 11:00 AM-8:00 PM; Sat 10:00 AM-6:00 PM; Sun 11:00 AM-4:00 PM,41.970675,South Elgin,-88.342836,Sea Escapes,,,60177,IL,(847) 695-9441,http://seaescapesltd.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
184,184,4008.3257,204 S Randall Rd,,[445],"[[Retail, Party Supplies]]",us,partywerks@comcast.net,00212539-baf6-4c16-9bdd-b7d5fd4b8fc0,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'10:00', u'15:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Fri 10:00 AM-8:00 PM; Sat 9:00 AM-6:00 PM; Sun 10:00 AM-3:00 PM,42.03095,Elgin,-88.338253,Party Werks,[Youngsdale],,60123,IL,(847) 468-1110,http://www.partywerks.net,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
185,185,7598.207,851 Sutton Rd,,"[417, 138]","[[Transportation, Gas Stations], [Retail, Convenience Stores]]",us,shellcustomercare@shell.com,5779b7d2-a6b2-4911-bb87-d4afbe025699,,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,42.018651,Streamwood,-88.20264,Shell Gas,,,60107,IL,(630) 483-2011,http://www.localshell.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
186,186,6672.0967,868 W Main St,,[123],[[Retail]],us,,3d609c6c-7354-4e78-b2c2-216cec0f08e7,(847) 836-9069,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'11:00', u'16:00']], u'saturday': [[u'10:00', u'17:00']]}",Mon-Fri 10:00 AM-8:00 PM; Sat 10:00 AM-5:00 PM; Sun 11:00 AM-4:00 PM,42.098275,West Dundee,-88.287846,Once Upon A Child,,,60118,IL,(847) 836-8945,http://www.ouac.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
187,187,3250.2083,380 Production Dr,,[444],"[[Retail, Office Supplies]]",us,j.hayden@source1inc.com,c4d62ba4-0f84-4b1b-9963-911420b6b455,(520) 745-8111,"{u'monday': [[u'8:30', u'17:00']], u'tuesday': [[u'8:30', u'17:00']], u'friday': [[u'8:30', u'17:00']], u'wednesday': [[u'8:30', u'17:00']], u'thursday': [[u'8:30', u'17:00']]}",Mon-Fri 8:30 AM-5:00 PM,42.009823,South Elgin,-88.299556,Source One Office Products,,,60177,IL,(847) 429-9999,http://www.officeitems.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
188,188,7160.6113,1072 Spring Hill Mall,# 3533,[144],"[[Retail, Fashion, Jewelry and Watches]]",us,samukain@fastfixhouston.com,80395f20-1e18-012f-0643-0030487f54d8,,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 11:00 AM-6:00 PM,42.102633,West Dundee,-88.294895,Dakota Watch Co.,,,60118,IL,(847) 426-4370,http://www.buydakotawatches.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
189,189,7578.5156,100 Dundee Ave,,"[417, 138]","[[Transportation, Gas Stations], [Retail, Convenience Stores]]",us,jleger@thorntonsinc.com,c396de18-03a6-4086-8e54-ed5b811e1423,,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,42.101965,East Dundee,-88.257933,Thorntons,,,60118,IL,(847) 428-3217,http://www.thorntonsinc.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
190,190,1032.3987,326 Du Page St,,[171],"[[Retail, Supermarkets and Groceries]]",us,larocagrocery@gmail.com,50585de8-86ac-4818-bd26-c739627cbd12,,"{u'monday': [[u'9:00', u'20:00']], u'tuesday': [[u'9:00', u'20:00']], u'friday': [[u'9:00', u'20:00']], u'wednesday': [[u'9:00', u'20:00']], u'thursday': [[u'9:00', u'20:00']], u'sunday': [[u'8:30', u'18:00']], u'saturday': [[u'8:30', u'18:00']]}",Mon-Fri 9:00 AM-8:00 PM; Sat-Sun 8:30 AM-6:00 PM,42.036405,Elgin,-88.278507,La Roca,,,60120,IL,(847) 695-1890,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
191,191,1756.5702,800 N State St,# 1,[174],"[[Retail, Vintage and Thrift]]",us,barb.beckman@hfhnfv.org,0da04003-74fd-4cb5-ba1c-4e872e166403,,"{u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'saturday': [[u'9:00', u'16:00']]}",Wed-Fri 9:00 AM-6:00 PM; Sat 9:00 AM-4:00 PM,42.053444,Elgin,-88.296841,Habitat For Humanity Restore,,,60123,IL,(847) 742-9905,http://www.chicagolandhabitat.org,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
192,192,6092.072,545 S 8th St,,[143],"[[Retail, Fashion, Clothing and Accessories]]",us,,bc9232de-aaa7-4eb7-8752-28fbb2395a0b,,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'12:00', u'18:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 12:00 PM-6:00 PM,42.093031,West Dundee,-88.287114,Lovers Lane & Co-Illinois,,,60118,IL,(847) 844-7500,http://www.loverslane.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
193,193,6666.8213,900 E Main St,,[143],"[[Retail, Fashion, Clothing and Accessories]]",us,,9e981a20-9b92-4df4-aaf3-91a3ea8f52ee,(972) 423-5623,"{u'monday': [[u'9:00', u'21:00']], u'tuesday': [[u'9:00', u'21:00']], u'friday': [[u'9:00', u'21:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'sunday': [[u'10:00', u'19:00']], u'saturday': [[u'9:00', u'21:00']]}",Mon-Sat 9:00 AM-9:00 PM; Sun 10:00 AM-7:00 PM,42.092801,East Dundee,-88.257054,Community Thrift Store,,,60118,IL,(847) 426-5656,http://cts-dundee.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
194,194,6675.2095,107 S 2nd St,,[151],"[[Retail, Food and Beverage, Candy Stores]]",us,kim@aroundthecornercandy.com,228d44f4-1c56-4d10-9d53-e9358e556e33,,"{u'monday': [[u'11:00', u'19:00']], u'tuesday': [[u'11:00', u'19:00']], u'friday': [[u'11:00', u'20:00']], u'wednesday': [[u'11:00', u'19:00']], u'thursday': [[u'11:00', u'19:00']], u'sunday': [[u'12:00', u'18:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon-Thu 11:00 AM-7:00 PM; Fri 11:00 AM-8:00 PM; Sat 10:00 AM-8:00 PM; Sun 12:00 PM-6:00 PM,42.097663,West Dundee,-88.278618,Around The Corner Candy,,,60118,IL,(847) 426-9440,http://www.aroundthecornercandy.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
195,195,7218.714,1908 McDonald Rd,,[150],"[[Retail, Food and Beverage, Beer, Wine and Spirits]]",us,,797c4caf-e836-41f7-83a6-1684f7ace163,,"{u'monday': [[u'10:00', u'22:00']], u'tuesday': [[u'10:00', u'22:00']], u'friday': [[u'10:00', u'22:00']], u'wednesday': [[u'10:00', u'22:00']], u'thursday': [[u'10:00', u'22:00']], u'sunday': [[u'10:00', u'22:00']], u'saturday': [[u'10:00', u'22:00']]}",Open Daily 10:00 AM-10:00 PM,41.985263,South Elgin,-88.34111,Thornwood Liquors,,,60177,IL,(847) 622-7490,,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
196,196,6883.2812,1124 Spring Hill Mall,,"[159, 466]","[[Retail, Glasses], [Healthcare, Optometrist]]",us,customerservice@visionworks.com,678b4c6f-08e0-4436-a383-75ea61f6b9a3,(847) 836-7836,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 11:00 AM-6:00 PM,42.100161,West Dundee,-88.294151,Visionworks,,,60118,IL,(847) 836-0229,http://www.visionworks.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
197,197,3965.5386,180 Corporate Dr,,[133],"[[Retail, Computers and Electronics]]",us,thansen@elarasys.com,4c1f0c90-fe58-4407-a304-bda6a3d29d9e,,"{u'monday': [[u'8:30', u'17:00']], u'tuesday': [[u'8:30', u'17:00']], u'friday': [[u'8:30', u'17:00']], u'wednesday': [[u'8:30', u'17:00']], u'thursday': [[u'8:30', u'17:00']]}",Mon-Fri 8:30 AM-5:00 PM,42.07294,Elgin,-88.279266,Elarasys,,,60123,IL,(847) 468-8900,http://www.elarasys.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
198,198,7564.773,871 Sutton Rd,,[158],"[[Retail, Gift and Novelty]]",us,info@yankeecandle.com,8b8bfef5-086b-49f5-bb70-a66ac10c7dfe,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'11:00', u'17:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon-Sat 10:00 AM-8:00 PM; Sun 11:00 AM-5:00 PM,42.018843,Streamwood,-88.202985,Yankee Candle,,,60107,IL,(630) 289-4473,http://www.yankeecandle.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
