,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website
456,456,6579.6416,2610 W Chicago Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,duransbodyshop@aol.com,174cf93b-ff41-4383-b76d-f1222194b19b,,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'9:00', u'14:00']]}",Mon-Fri 8:00 AM-5:00 PM; Sat 9:00 AM-2:00 PM,41.895814,Chicago,-87.692237,Duran's Body Shop,"[West Town, West and Near West Side]",,60622,IL,(773) 486-3333,http://www.dbschicago.com/
457,457,7626.6685,6859 S Damen Ave,,"[12, 13]","[[Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Transmissions]]",us,,0782e600-d7ff-435d-aea5-b8fdc6b5a2a6,(847) 683-5051,"{u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'14:00']]}",Tue-Fri 8:00 AM-5:00 PM; Sat 8:00 AM-2:00 PM,41.768833,Chicago,-87.673486,Bestway Auto Center,"[West Englewood, South Lynn]",,60636,IL,(773) 476-3335,http://www.bestwayautorepair.com/
458,458,10304.896,3445 W Columbus Ave,,[7],"[[Automotive, Car Wash and Detail]]",us,newsletter@windycityroadwarrior.com,bbdf5357-b982-4d52-a06d-57806b8e1a2d,(727) 848-0581,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.745896,Chicago,-87.708209,Windy City Car Wash & Detailing,"[Ashburn, Clarkdale]",,60652,IL,(773) 925-3800,
459,459,5521.4683,5840 S Western Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,sandsautobody@att.net,798659cc-96b9-467c-8d23-8605cb961fcc,,"{u'monday': [[u'7:00', u'17:00']], u'tuesday': [[u'7:00', u'17:00']], u'friday': [[u'7:00', u'17:00']], u'wednesday': [[u'7:00', u'17:00']], u'thursday': [[u'7:00', u'17:00']]}",Mon-Fri 7:00 AM-5:00 PM,41.787252,Chicago,-87.68406,S & S Auto Body,[South West Side],,60636,IL,(773) 737-1884,http://www.sandsautobodychicago.com/
460,460,7888.418,66 E Ohio St,,[16],"[[Automotive, Motorcycles, Mopeds and Scooters, Sales]]",us,bikesales@chicagoharley.com,0578a3de-1763-4397-97bc-553a18d501d0,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon-Sat 10:00 AM-8:00 PM; Sun 11:00 AM-6:00 PM,41.892567,Chicago,-87.625693,Chicago Harley-Davidson,"[Magnificent Mile, Near North Side, Shantytown]",,60611,IL,(312) 274-9666,http://www.harley-davidson.com/
461,461,7687.4336,1830 W 69th St,,[9],"[[Automotive, Maintenance and Repair]]",us,info@delunamuffler.com,cd025a0e-a780-44c0-96cd-9cdeff221dd6,(773) 778-0171,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Fri 8:00 AM-7:00 PM; Sat 8:00 AM-6:00 PM,41.768617,Chicago,-87.670283,Deluna Muffler & Auto Service,[West Englewood],,60636,IL,(773) 778-0170,http://www.delunamuffler.com
462,462,10715.611,5753 W North Ave,,"[10, 12, 13]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Transmissions]]",us,info@aceautocare.com,36cdd547-52fd-4a0d-af4d-e06d42b4a6c6,,"{u'monday': [[u'8:30', u'18:00']], u'tuesday': [[u'8:30', u'18:00']], u'friday': [[u'8:30', u'18:00']], u'wednesday': [[u'8:30', u'18:00']], u'thursday': [[u'8:30', u'18:00']], u'saturday': [[u'8:30', u'16:00']]}",Mon-Fri 8:30 AM-6:00 PM; Sat 8:30 AM-4:00 PM,41.909151,Chicago,-87.7704,Ace Auto Care,,,60639,IL,(773) 622-4900,http://aceautocare.com
463,463,10528.544,5107 W Grand Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,78505ccd-716d-4d89-acf3-75595bf4fadd,,"{u'sunday': [[u'11:00', u'18:00']], u'friday': [[u'11:00', u'19:00']], u'saturday': [[u'11:00', u'19:00']]}",Fri-Sat 11:00 AM-7:00 PM; Sun 11:00 AM-6:00 PM,41.916611,Chicago,-87.753396,Auto Expo Chicago,"[Kelvyn Grove, Cragin]",,60639,IL,(773) 237-4004,http://www.autoexpochicago.com
464,464,8410.213,1400 W North Ave,,"[12, 13]","[[Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Transmissions]]",us,info@nortown.net,3ffe9fb2-1fb2-447e-856f-2fd01676bba4,(773) 276-0162,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'8:00', u'15:00']]}",Mon-Fri 8:00 AM-5:30 PM; Sat 8:00 AM-3:00 PM,41.910792,Chicago,-87.663043,Nortown Automotive Repair Service,"[West and Near West Side, Noble Square, Goose Island]",,60642,IL,(773) 276-9838,http://www.nortown.net/
465,465,9646.845,2312 W 79th St,,[7],"[[Automotive, Car Wash and Detail]]",us,,2b1dce21-106d-4141-8c49-bb3c3e7b0929,(847) 432-1365,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.750198,Chicago,-87.680841,Inn Zone Car Wash,[Forest Hill],,60620,IL,(773) 434-2700,
466,466,5727.974,160 N Elizabeth St,,[9],"[[Automotive, Maintenance and Repair]]",us,results@buzzazz.com,2e8baa4f-87e1-44ac-b149-8801ceae132a,,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'8:00', u'12:30']]}",Mon-Fri 8:00 AM-5:30 PM; Sat 8:00 AM-12:30 PM,41.884731,Chicago,-87.659057,Gateway Auto Service,"[West Loop, West and Near West Side, Near West Side]",,60607,IL,(312) 733-6543,http://www.gatewaychicago.com
467,467,8196.55,2524 W North Ave,,[7],"[[Automotive, Car Wash and Detail]]",us,,731ad83a-561e-4b0b-8180-720f0f2843f8,,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'20:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'8:00', u'18:00']], u'saturday': [[u'7:00', u'20:00']]}",Mon-Thu 7:00 AM-7:00 PM; Fri-Sat 7:00 AM-8:00 PM; Sun 8:00 AM-6:00 PM,41.910486,Chicago,-87.69068,Bucktown's Best Car Wash,"[Humboldt, West Town, West and Near West Side]",,60647,IL,(773) 276-2106,
468,468,9530.434,3045 W Columbus Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,1245c3cc-a8e5-418f-8984-3b1885b6b882,(509) 326-7217,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.751855,Chicago,-87.698983,Columbus Auto Rebuilders,[Ashburn],,60652,IL,(773) 434-3840,
469,469,7170.0884,55 W Wacker Dr,Ste 1120,[6],"[[Automotive, Car Parts and Accessories]]",us,marketing@dieselsales.com,41429bc0-8a9a-42e6-913a-181f653bdb68,,"{u'monday': [[u'7:30', u'17:00']], u'tuesday': [[u'7:30', u'17:00']], u'friday': [[u'7:30', u'17:00']], u'wednesday': [[u'7:30', u'17:00']], u'thursday': [[u'7:30', u'17:00']]}",Mon-Fri 7:30 AM-5:00 PM,41.886744,Chicago,-87.629816,Heavy Quip,"[Loop, New Eastside, Haymarket]",,60601,IL,(312) 368-7997,http://www.dieselsales.com
470,470,11454.28,3201 N Damen Ave,,"[13, 10]","[[Automotive, Maintenance and Repair, Transmissions], [Automotive, Maintenance and Repair, Oil and Lube]]",us,info@sunautoteks.com,0f4cb26a-a270-48a8-abd2-4fbef70f7326,,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'23:59']]}",Mon-Fri 8:00 AM-5:00 PM; Sat 8:00 AM-11:59 PM,41.939793,Chicago,-87.678002,Sun Auto Service,"[North Side, Bricktown]",,60618,IL,(773) 477-2677,http://sunautoserviceinc.com
471,471,5881.192,2222 W Hubbard St,,[9],"[[Automotive, Maintenance and Repair]]",us,eblingelectric@yahoo.com,17203175-bc2d-4483-af87-f51ce8dd24b3,(312) 455-1892,"{u'monday': [[u'8:00', u'16:30']], u'tuesday': [[u'8:00', u'16:30']], u'friday': [[u'8:00', u'16:30']], u'wednesday': [[u'8:00', u'16:30']], u'thursday': [[u'8:00', u'16:30']]}",Mon-Fri 8:00 AM-4:30 PM,41.88977,Chicago,-87.682537,Ebling Electric Co.,"[West and Near West Side, West Town]",,60612,IL,(312) 455-1885,http://eblingelectric.com/
472,472,9324.821,6801 16th St,,"[10, 13]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Transmissions]]",us,jandsinberwyn@yahoo.com,80d78a0d-4488-44a6-bb6d-75126202d9d9,,"{u'monday': [[u'7:30', u'18:00']], u'tuesday': [[u'7:30', u'18:00']], u'friday': [[u'7:30', u'18:00']], u'wednesday': [[u'7:30', u'18:00']], u'thursday': [[u'7:30', u'18:00']]}",Mon-Fri 7:30 AM-6:00 PM,41.857932,Berwyn,-87.793732,J & S Foreign Car,,,60402,IL,(708) 749-3444,
473,473,8085.3794,1540 N Western Ave,,"[10, 12]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires]]",us,carey@greenwheelsusa.com,02af1aea-28b0-4404-8dd9-459c3409dee7,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']], u'saturday': [[u'9:00', u'15:00']]}",Mon-Fri 9:00 AM-5:00 PM; Sat 9:00 AM-3:00 PM,41.90959,Chicago,-87.687485,Green Wheels Automotive,"[West and Near West Side, West Town, Humboldt]",,60622,IL,(773) 273-8711,http://www.greenwheelschicago.com/
474,474,1012.96686,3616 S Archer Ave,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,,260dda48-c0f6-43c4-bd05-fc6e4cb6ded7,(231) 726-2412,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'saturday': [[u'8:00', u'19:00']]}",Mon-Sat 8:00 AM-7:00 PM,41.828083,Chicago,-87.681704,Pablo Tire Shop,"[South West Side, Ducktown]",,60609,IL,(773) 247-6392,
475,475,1084.2665,1850 W 33rd St,,[9],"[[Automotive, Maintenance and Repair]]",us,,08452bc7-7c7c-4099-a4b4-498004bf59d7,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'14:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-2:00 PM,41.83419,Chicago,-87.672183,Rojas Auto Service,"[South West Side, Mount Pleasant]",,60608,IL,(773) 247-9318,http://www.rojasautoserviceil.com/
476,476,11228.466,5824 S Harlem Ave,,[16],"[[Automotive, Motorcycles, Mopeds and Scooters, Sales]]",us,cycletech.1@hotmail.com,70c73ed1-21c7-481a-a9a8-cc08359f1370,,"{u'monday': [[u'10:00', u'18:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'17:00']], u'wednesday': [[u'10:00', u'18:00']], u'thursday': [[u'10:00', u'20:00']], u'saturday': [[u'10:00', u'16:00']]}",Mon 10:00 AM-6:00 PM; Tue 10:00 AM-8:00 PM; Wed 10:00 AM-6:00 PM; Thu 10:00 AM-8:00 PM; Fri 10:00 AM-5:00 PM; Sat 10:00 AM-4:00 PM,41.78554,Summit Argo,-87.801397,Cycle Tech,,,60501,IL,(708) 458-6050,http://www.cycletechchicago.net
477,477,5510.6313,4645 S Knox Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,paul.jan@att.net,80f5c410-97ba-4f8b-a3ab-1ab4ab91edfb,(773) 582-6985,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'8:00', u'12:00']]}",Mon-Fri 8:00 AM-5:30 PM; Sat 8:00 AM-12:00 PM,41.80851,Chicago,-87.739257,Naylor Automotive Engineering Co,[South West Side],,60632,IL,(773) 582-6900,http://www.naylorautomotive.com
478,478,2407.8728,2879 S Archer Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,,f03b4bb6-9fa4-4dba-b1f8-ccf7344a6cd3,,"{u'monday': [[u'11:00', u'20:00']], u'tuesday': [[u'11:00', u'20:00']], u'friday': [[u'11:00', u'20:00']], u'wednesday': [[u'11:00', u'20:00']], u'thursday': [[u'11:00', u'20:00']], u'sunday': [[u'12:00', u'17:00']], u'saturday': [[u'11:00', u'20:00']]}",Mon-Sat 11:00 AM-8:00 PM; Sun 12:00 PM-5:00 PM,41.842136,Chicago,-87.656548,TopSpeed Autosport,"[West and Near West Side, Bridgeport, Locks]",,60608,IL,(773) 847-1188,http://www.topspeedautosport.com/
479,479,7362.441,2639 W Division St,,"[10, 12, 13]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Transmissions]]",us,divisionautoclinic@att.net,5cfb769c-f35d-4b54-a2a4-7ae8d59c75b4,,"{u'monday': [[u'8:30', u'18:00']], u'tuesday': [[u'8:30', u'18:00']], u'friday': [[u'8:30', u'18:00']], u'wednesday': [[u'8:30', u'18:00']], u'thursday': [[u'8:30', u'18:00']], u'saturday': [[u'8:30', u'15:00']]}",Mon-Fri 8:30 AM-6:00 PM; Sat 8:30 AM-3:00 PM,41.90279,Chicago,-87.693578,Division Auto Clinic,"[West and Near West Side, Humboldt, West Town]",,60622,IL,(773) 227-7933,
480,480,11822.185,7424 S Stony Island Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,0371bbc1-0a4e-4039-8501-084abeb034a2,(803) 356-3360,"{u'monday': [[u'7:30', u'19:00']], u'tuesday': [[u'7:30', u'19:00']], u'friday': [[u'7:30', u'19:00']], u'wednesday': [[u'7:30', u'19:00']], u'thursday': [[u'7:30', u'19:00']], u'saturday': [[u'7:30', u'17:00']]}",Mon-Fri 7:30 AM-7:00 PM; Sat 7:30 AM-5:00 PM,41.759943,Chicago,-87.586358,Car-X Auto Service,"[South Side, Essex]",,60649,IL,(773) 493-6500,http://www.carx.com/
481,481,6212.514,5316 S Archer Ave,,[10],"[[Automotive, Maintenance and Repair, Oil and Lube]]",us,cisco@warconcepts.com,9beffa3b-a8fd-4949-9606-71f4dad7b009,(773) 582-6409,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'saturday': [[u'9:00', u'15:00']]}",Mon-Fri 9:00 AM-6:00 PM; Sat 9:00 AM-3:00 PM,41.799243,Chicago,-87.740127,Western Auto Repair,"[South West Side, Garfield Ridge]",,60632,IL,(773) 582-7732,http://www.warconcepts.com
482,482,2683.653,3359 S Lawndale Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,mail@gstrailer.com,ed89b04c-fc8a-436b-99ae-c6379e5b4ac1,(703) 330-4715,,,41.83196,Chicago,-87.716458,G & S Trailer Repair,[South Lawndale],,60623,IL,(773) 254-4293,http://gstrailer.com
483,483,2642.3325,1358 W Cermak Rd,,[6],"[[Automotive, Car Parts and Accessories]]",us,aberk@tiregrading.com,87fa05ae-6a1c-4314-b48a-ef1c3afdaa75,,"{u'monday': [[u'7:00', u'17:30']], u'tuesday': [[u'7:00', u'17:30']], u'friday': [[u'7:00', u'17:30']], u'wednesday': [[u'7:00', u'17:30']], u'thursday': [[u'7:00', u'17:30']], u'sunday': [[u'7:00', u'17:30']], u'saturday': [[u'7:00', u'17:30']]}",Open Daily 7:00 AM-5:30 PM,41.85256,Chicago,-87.660755,Tire Express,"[Lower West Side, Pilsen, West and Near West Side]",,60608,IL,(312) 733-7115,http://www.tiregrading.com/
484,484,3405.4534,1734 W 47th St,,[6],"[[Automotive, Car Parts and Accessories]]",us,,cc60dec5-c1f1-4a7c-b2a3-b4e310697daf,,,,41.80868,Chicago,-87.668802,New Sparks Auto Parts,"[Back of the Yards, South West Side]",,60609,IL,(773) 376-4500,http://www.newsparkautorepair.com/
485,485,5054.227,5628 S Western Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,globalcars@comcast.net,087a3417-99ab-4196-8ccf-993311ca224c,,"{u'monday': [[u'10:00', u'19:00']], u'tuesday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'saturday': [[u'10:00', u'18:00']]}",Mon-Fri 10:00 AM-7:00 PM; Sat 10:00 AM-6:00 PM,41.791453,Chicago,-87.684227,Global Motors,[South West Side],,60636,IL,(773) 476-5000,http://www.globalmotorscars.com/index.php
486,486,11107.728,3046 N Elston Ave,,[16],"[[Automotive, Motorcycles, Mopeds and Scooters, Sales]]",us,,750c4300-1e18-012f-0643-0030487f54d8,,"{u'monday': [[u'12:00', u'19:00']], u'tuesday': [[u'12:00', u'19:00']], u'friday': [[u'12:00', u'19:00']], u'wednesday': [[u'12:00', u'19:00']], u'thursday': [[u'12:00', u'19:00']], u'saturday': [[u'12:00', u'19:00']]}",Mon-Sat 12:00 PM-7:00 PM,41.936546,Chicago,-87.694298,Scooters Cheaper,"[North Side, Avondale]",,60618,IL,(773) 583-0100,http://www.scooterscheaper.com
487,487,11777.353,5730 W 79th St,,[6],"[[Automotive, Car Parts and Accessories]]",us,ecommerce@carquest.com,0491c87d-a96f-49e2-8069-a9594740eae6,(708) 636-3545,"{u'monday': [[u'7:30', u'18:00']], u'tuesday': [[u'7:30', u'18:00']], u'friday': [[u'7:30', u'18:00']], u'wednesday': [[u'7:30', u'18:00']], u'thursday': [[u'7:30', u'18:00']], u'sunday': [[u'9:00', u'15:00']], u'saturday': [[u'7:30', u'18:00']]}",Mon-Sat 7:30 AM-6:00 PM; Sun 9:00 AM-3:00 PM,41.749046,Burbank,-87.764093,Carquest Auto Parts,,,60459,IL,(708) 636-3366,http://www.carquest.com/
488,488,12630.258,3737 N Ashland Ave,,"[12, 10, 13]","[[Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Transmissions]]",us,ashlandtire@sbcglobal.net,1fbb5e17-f520-452e-9f37-c03d044b6c4d,(773) 376-6993,"{u'monday': [[u'7:00', u'18:00']], u'tuesday': [[u'7:00', u'18:00']], u'friday': [[u'7:00', u'18:00']], u'wednesday': [[u'7:00', u'18:00']], u'thursday': [[u'7:00', u'18:00']], u'saturday': [[u'7:00', u'12:00']]}",Mon-Fri 7:00 AM-6:00 PM; Sat 7:00 AM-12:00 PM,41.949861,Chicago,-87.668698,Ashland Tire & Auto,"[Lakeview, North Side, Cuyler]",,60613,IL,(773) 549-0084,http://www.automotiverepairchicago.com
489,489,7522.686,530 W Chicago Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,7a2669b0-1e18-012f-0643-0030487f54d8,,,,41.896727,Chicago,-87.642326,Infinitech Auto Service,"[Little Sicily, Near North Side, River North]",,60654,IL,(312) 280-9262,http://greaterchicagomotors.com
490,490,11720.221,3333 N Western Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,1e34e312-79ce-453e-baf5-7c4605d52ca1,(562) 696-0874,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']]}",Mon-Fri 10:00 AM-8:00 PM,41.942282,Chicago,-87.687857,Economy Auto Mart,"[Bricktown, North Side]",,60618,IL,(773) 348-6263,http://www.4myfreshstart.com
491,491,10789.826,1400 W Diversey Pkwy,,"[10, 12]","[[Automotive, Maintenance and Repair, Oil and Lube], [Automotive, Maintenance and Repair, Tires]]",us,service@tuffydiverseypkwy.com,1c8c8683-3e61-44c5-9859-7f763a5b4dd2,(773) 935-0461,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'16:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-4:00 PM,41.932666,Chicago,-87.663701,Tuffy Auto Service Center,"[Depaul, West Lakeview, North Side]",,60614,IL,(773) 929-3622,http://www.tuffydiverseypkwy.com
492,492,6546.995,5601 W Ogden Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,jcastro@seguin.org,12e63a9e-7d18-49a7-bd23-a6770ba1d615,,"{u'monday': [[u'8:30', u'17:30']], u'tuesday': [[u'8:30', u'17:30']], u'friday': [[u'8:30', u'17:30']], u'wednesday': [[u'8:30', u'17:30']], u'thursday': [[u'8:30', u'17:30']], u'sunday': [[u'9:00', u'14:00']], u'saturday': [[u'9:00', u'14:00']]}",Mon-Fri 8:30 AM-5:30 PM; Sat-Sun 9:00 AM-2:00 PM,41.837155,Cicero,-87.763779,Seguin Works Auto Center,[Clyde],,60804,IL,(708) 652-5037,http://www.seguinauto.com/
493,493,11408.264,6000 S Harlem Ave,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,juan@acetireandwheel.com,a60582cb-fbf8-4ab2-b2da-da7724d226db,,"{u'monday': [[u'10:00', u'19:00']], u'tuesday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'19:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'saturday': [[u'10:00', u'19:00']]}",Mon-Sat 10:00 AM-7:00 PM,41.78233,Summit Argo,-87.80131,Ace Tire & Wheel,[South West Side],,60501,IL,(708) 594-0300,http://www.acetireandwheel.com/
494,494,7368.3945,2057 W Division St,,[9],"[[Automotive, Maintenance and Repair]]",us,autoservice2057@sbcglobal.net,29b1bc39-b8a8-4bb4-aae3-3e41e3d5a236,(773) 342-7123,"{u'monday': [[u'8:00', u'17:30']], u'tuesday': [[u'8:00', u'17:30']], u'friday': [[u'8:00', u'17:30']], u'wednesday': [[u'8:00', u'17:30']], u'thursday': [[u'8:00', u'17:30']], u'saturday': [[u'8:00', u'12:30']]}",Mon-Fri 8:00 AM-5:30 PM; Sat 8:00 AM-12:30 PM,41.903033,Chicago,-87.679024,Gateway Auto Service,"[West Town, Wicker Park, West and Near West Side]",,60622,IL,(773) 342-7105,http://www.gatewaychicago.com
495,495,6544.437,2545 W Chicago Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,747b2159-b381-4473-8f77-23d1549c3c6e,,,,41.895575,Chicago,-87.691022,Zrj Auto Clinic,"[West Town, West and Near West Side]",,60622,IL,(773) 772-6360,
496,496,6136.1587,5238 W Cermak Rd,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,0f9cecdf-eb8e-4f9c-8976-26f0e7c0ec7e,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'sunday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'18:00']]}",Open Daily 8:00 AM-6:00 PM,41.851372,Cicero,-87.756238,West Oak,[Clyde],,60804,IL,(708) 652-0300,http://westoakautos.com/
497,497,2306.5898,2159 W 18th St,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,,b4d46cfb-2090-4ce6-9613-d43953144dbc,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.857423,Chicago,-87.680657,Angel's Tire Shop,"[Tri-taylor, West and Near West Side, Claremont Cottages]",,60608,IL,(312) 455-0822,
498,498,5586.1025,2446 W 59th St,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,,f1bfdc82-0f66-43a3-b4cc-872a795456ec,,"{u'monday': [[u'9:00', u'19:00']], u'tuesday': [[u'9:00', u'19:00']], u'friday': [[u'9:00', u'19:00']], u'wednesday': [[u'9:00', u'19:00']], u'thursday': [[u'9:00', u'19:00']], u'sunday': [[u'9:00', u'19:00']], u'saturday': [[u'9:00', u'19:00']]}",Open Daily 9:00 AM-7:00 PM,41.786674,Chicago,-87.685791,Monkeys Tire Shop & Auto Glass,[South West Side],,60629,IL,(773) 863-7300,
